,Task,TaskName,Experiment,Phase,Query,QueryNumber,ContentionFactor,ThreadCount,AverageLatency,AverageLatencyMillis,AverageSize,OperationThroughput,DocumentThroughput,SizeThroughput,ErrorRate,Latency50thPercentile,Latency80thPercentile,Latency90thPercentile,Latency95thPercentile,Latency99thPercentile,WorkersMin,WorkersMax,LatencyMax,LatencyMin,DurationTotal,ErrorsTotal,OperationsTotal,DocumentsTotal,SizeTotal,OverheadTotal
232,query_es4_8_8.q2.reads,query_es4_8_8,es4,q2.reads,fixed_1: uar,2,8,8,130152808.097275,130.152808097275,566.03645,61.38292669296638,61.38292669296638,34744.97391589693,0.0,129090749.5,134723208.4,138121436.56666666,141291068.55,156820595.31999996,8,8,248512750.0,55119841.0,1303293999000.0,0.0,80000.0,80000.0,45282916.0,41866461854736.0
233,query_es4_8_8.q3.reads,query_es4_8_8,es4,q3.reads,"uar_[1,10]: uar",3,8,8,117288875.7215375,117.28887572153751,566.461525,68.12795457579529,68.12795457579529,38591.865044135724,0.0,128193072.0,134272537.6,137775766.3333333,141141965.3,159943557.7,8,8,251368632.0,648641.0,1174260999000.0,0.0,80000.0,80000.0,45316922.0,52299671447973.0
234,query_es4_8_8.q4.reads,query_es4_8_8,es4,q4.reads,"uar_[1,10]: uar_alllow",4,8,8,116109860.0565875,116.1098600565875,566.780975,68.84557169693626,68.84557169693626,39020.360250821934,0.0,127704752.0,133160820.4,136242149.3,138738711.55,143505424.34666663,8,8,155898072.0,641790.0,1162020999000.0,0.0,80000.0,80000.0,45342478.0,61702810432912.0
235,query_es4_8_16.load.inserts,query_es4_8_16,es4,load.inserts,load,load,8,16,595842587.60732,595.84258760732,156.38311,26.178805429693675,26.178805429693675,4093.9230091803834,0.0,185669336.0,428248683.6,850241533.2333331,2550033691.7999973,8664658568.006659,16,16,38560377920.0,38214273.0,3819884000000.0,0.0,100000.0,100000.0,15638311.0,290777127498.0
236,query_es4_8_16.q1.reads,query_es4_8_16,es4,q1.reads,fixed_1: fixed_hf,1,8,16,337648030.1379188,337.6480301379187,555.0,47.367338148025894,47.367338148025894,26288.87267215437,0.0,337246006.0,351422327.4,359348703.5,366050050.85,379269883.40999997,16,16,423842847.0,75429118.0,3377855000000.0,0.0,160000.0,160000.0,88800000.0,61411684942275.0
237,query_es4_8_16.q2.reads,query_es4_8_16,es4,q2.reads,fixed_1: uar,2,8,16,268261334.62496874,268.2613346249688,566.26630625,59.607543930759874,59.607543930759874,33753.743726306,0.0,266917572.0,281042897.79999995,289157576.3333333,296509790.35,313854245.31666666,16,16,421182460.0,61068410.0,2684224000000.0,0.0,160000.0,160000.0,90602609.0,115463794457390.0
238,query_es4_8_16.q3.reads,query_es4_8_16,es4,q3.reads,"uar_[1,10]: uar",3,8,16,240090162.99913126,240.0901629991313,566.4487375,66.59909633351162,66.59909633351162,37724.97403675854,0.0,263010317.5,278302535.6,286869652.3333333,294658869.2,315066867.1733333,16,16,425667479.0,652292.0,2402435000000.0,0.0,160000.0,160000.0,90631798.0,158429901658513.0
239,query_es4_8_16.q4.reads,query_es4_8_16,es4,q4.reads,"uar_[1,10]: uar_alllow",4,8,16,241690026.63076875,241.69002663076873,566.74640625,66.16625678049056,66.16625678049056,37499.488245357716,0.0,265671509.0,279679910.2,287290937.20000005,293548704.7,305547155.81333333,16,16,356424324.0,646269.0,2418151000000.0,0.0,160000.0,160000.0,90679425.0,196890293606917.0
240,query_es4_16_1.load.inserts,query_es4_16_1,es4,load.inserts,load,load,16,1,61843268.97943,61.84326897942999,156.38311,16.14478905398556,16.14478905398556,2524.7723225562195,0.0,62826273.5,64702325.0,65185502.03333333,65662512.449999996,66724723.306666665,1,1,143489605.0,24494092.0,6193948999000.0,0.0,100000.0,100000.0,15638311.0,9717672581.0
241,query_es4_16_1.q1.reads,query_es4_16_1,es4,q1.reads,fixed_1: fixed_hf,1,16,1,126393099.1191,126.3930991191,555.0,7.909246146022084,7.909246146022084,4389.631611042257,0.0,126495148.0,127073088.4,127362550.63333333,127626404.45000002,128472935.28666666,1,1,136592031.0,120255073.0,1264343000000.0,0.0,10000.0,10000.0,5550000.0,6194562325443.0
242,query_es4_16_1.q2.reads,query_es4_16_1,es4,q2.reads,fixed_1: uar,2,16,1,107289133.0339,107.28913303390001,566.2284,9.314672938546446,9.314672938546446,5274.232354516452,0.0,105167193.5,109306658.0,112576131.56666666,113636387.94999999,134419131.52666667,1,1,211454470.0,98864890.0,1073575000000.0,0.0,10000.0,10000.0,5662284.0,7459438579765.0
243,query_es4_16_1.q3.reads,query_es4_16_1,es4,q3.reads,"uar_[1,10]: uar",3,16,1,96697075.3888,96.69707538879999,566.4127,10.337071218285866,10.337071218285866,5855.048418841586,0.0,104889029.5,108640095.80000001,112342031.6,113452708.30000001,134853457.92666674,1,1,206900269.0,641552.0,967392000000.0,0.0,10000.0,10000.0,5664127.0,8534033555158.0
244,query_es4_16_1.q4.reads,query_es4_16_1,es4,q4.reads,"uar_[1,10]: uar_alllow",4,16,1,95725837.1783,95.7258371783,566.7278,10.44201030672571,10.44201030672571,5917.777528707987,0.0,104925108.0,107923758.4,111629254.0,112904357.35,113911028.46666667,1,1,120004679.0,643939.0,957669999000.0,0.0,10000.0,10000.0,5667278.0,9502671148193.0
245,query_es4_16_4.load.inserts,query_es4_16_4,es4,load.inserts,load,load,16,4,118241254.11894,118.24125411893999,156.38311,33.66430960392256,33.66430960392256,5264.529431864279,0.0,76283171.5,136316629.40000004,185875306.63333327,251576569.94999975,550095108.7633328,4,4,13609189469.0,32665182.0,2970505000000.0,0.0,100000.0,100000.0,15638311.0,21342866914.0
246,query_es4_16_4.q1.reads,query_es4_16_4,es4,q1.reads,fixed_1: fixed_hf,1,16,4,158557475.943225,158.557475943225,559.0,25.174221345599893,25.174221345599893,14072.38973219034,0.0,158194041.5,161375237.0,163126734.23333332,164776548.55,168062052.44333333,4,4,179124658.0,129800250.0,1588927000000.0,0.0,40000.0,40000.0,22360000.0,11898507077959.0
247,query_es4_16_4.q2.reads,query_es4_16_4,es4,q2.reads,fixed_1: uar,2,16,4,137616302.3987,137.61630239870001,566.176725,29.016289745062878,29.016289745062878,16428.347899510783,0.0,135701329.5,140687582.2,144294158.76666665,146973182.39999998,166465124.8499999,4,4,256318099.0,106410678.0,1378536000000.0,0.0,40000.0,40000.0,22647069.0,18256724841590.0
248,query_es4_16_4.q3.reads,query_es4_16_4,es4,q3.reads,"uar_[1,10]: uar",3,16,4,123839712.251475,123.839712251475,566.484825,32.26201921525865,32.26201921525865,18275.94430930243,0.0,134904846.0,139806610.8,143877196.16666666,146464167.5,168535896.3699999,4,4,252975590.0,681880.0,1239848000000.0,0.0,40000.0,40000.0,22659393.0,23774566548607.0
249,query_es4_16_4.q4.reads,query_es4_16_4,es4,q4.reads,"uar_[1,10]: uar_alllow",4,16,4,123032387.909425,123.032387909425,566.787,32.48140036450741,32.48140036450741,18410.035468398062,0.0,134986109.0,139226404.0,143145713.76666668,145094941.45,148797144.19666666,4,4,158084040.0,666686.0,1231473999000.0,0.0,40000.0,40000.0,22671480.0,28738402911384.0
250,query_es4_16_8.load.inserts,query_es4_16_8,es4,load.inserts,load,load,16,8,222777114.1208,222.77711412079998,156.38311,35.2959281205483,35.2959281205483,5519.687009827798,0.0,117556231.0,228551614.80000007,340678222.9333333,497848092.1999999,2369668622.283333,8,8,16919955742.0,62500404.0,2833188000000.0,0.0,100000.0,100000.0,15638311.0,76761544950.0
251,query_es4_16_8.q1.reads,query_es4_16_8,es4,q1.reads,fixed_1: fixed_hf,1,16,8,259499591.387975,259.49959138797504,555.0,30.8133649889303,30.8133649889303,17101.417568856315,0.0,259231280.0,267430329.60000002,271906129.8666667,275786900.3,284142718.21999997,8,8,315708444.0,129296433.0,2596276000000.0,0.0,80000.0,80000.0,44400000.0,22739205453191.0
252,query_es4_16_8.q2.reads,query_es4_16_8,es4,q2.reads,fixed_1: uar,2,16,8,236614037.9459375,236.6140379459375,566.068,33.78124449842083,33.78124449842083,19122.481510732083,0.0,234748923.5,243529408.2,249912479.0,255573621.69999996,271872322.4166666,8,8,371151669.0,103456890.0,2368177999000.0,0.0,80000.0,80000.0,45285440.0,43513104864839.0
253,query_es4_16_8.q3.reads,query_es4_16_8,es4,q3.reads,"uar_[1,10]: uar",3,16,8,210508721.542425,210.50872154242498,566.42065,37.97467753565229,37.97467753565229,21509.641533284568,0.0,230524278.0,239741023.60000002,246215455.1666667,251733019.5,273377676.3133333,8,8,368541334.0,645249.0,2106667000000.0,0.0,80000.0,80000.0,45313652.0,62467219184523.0
254,query_es4_16_8.q4.reads,query_es4_16_8,es4,q4.reads,"uar_[1,10]: uar_alllow",4,16,8,210530819.2066875,210.53081920668754,566.74245,37.984973144623986,37.984973144623986,21527.696743168402,0.0,231438357.0,239871820.60000002,245471985.6,250073302.64999998,257892640.65,8,8,277027842.0,650722.0,2106096000000.0,0.0,80000.0,80000.0,45339396.0,79331336327848.0
255,query_es4_16_16.load.inserts,query_es4_16_16,es4,load.inserts,load,load,16,16,507753405.02333,507.75340502333,156.38311,30.875137239985033,30.875137239985033,4828.349983265676,0.0,220347851.0,473167688.8000001,793434731.1666666,1508305439.0999992,6469080338.873327,16,16,29916044271.0,39996586.0,3238852000000.0,0.0,100000.0,100000.0,15638311.0,277263301256.0
256,query_es4_16_16.q1.reads,query_es4_16_16,es4,q1.reads,fixed_1: fixed_hf,1,16,16,555336564.6693375,555.3365646693376,555.0,28.80278696285103,28.80278696285103,15985.546764382321,0.0,554884161.5,571689562.2,581100546.3666667,589282349.6,606051890.3533334,16,16,676729389.0,132165629.0,5555017999000.0,0.0,160000.0,160000.0,88800000.0,52102571668578.0
257,query_es4_16_16.q2.reads,query_es4_16_16,es4,q2.reads,fixed_1: uar,2,16,16,476159561.39475626,476.1595613947564,566.1359125,33.58200106194305,33.58200106194305,19011.976814779096,0.0,473721741.5,493878406.8,506354574.76666665,517746305.4,542256931.3966666,16,16,654420079.0,101425336.0,4764456999000.0,0.0,160000.0,160000.0,90581746.0,140996908054483.0
258,query_es4_16_16.q3.reads,query_es4_16_16,es4,q3.reads,"uar_[1,10]: uar",3,16,16,431141715.857725,431.14171585772493,566.5094625,37.097810472641825,37.097810472641825,21016.26067078319,0.0,473269890.5,494520398.79999995,507638720.1666666,519152644.45,545713408.2933333,16,16,663911482.0,653757.0,4312922999000.0005,0.0,160000.0,160000.0,90641514.0,217246847792263.0
259,query_es4_16_16.q4.reads,query_es4_16_16,es4,q4.reads,"uar_[1,10]: uar_alllow",4,16,16,433835676.856325,433.835676856325,566.827325,36.86478803020258,36.86478803020258,20895.969185851747,0.0,477378539.0,497214748.79999995,509160889.5333333,519131780.29999995,536967796.6933333,16,16,580942357.0,659984.0,4340184999000.0,0.0,160000.0,160000.0,90692372.0,286277186500893.0
